antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,lift_vs_baseline,antecedents_str,consequents_str,has_distress,conf_safe,conf_diff,safe_ant_present
"frozenset({'Attr45=LOW', 'Attr24=LOW'})","frozenset({'Attr41=LOW', 'Attr56=LOW'})",0.4013761467889908,0.34938837920489296,0.2652905198776758,0.660952380952381,1.8917411691153485,1.0,0.12505435849956512,1.9189387691990516,0.7874501750085571,0.5464566929133858,0.478878630182978,0.710126081067,7.925364788117082,Attr24=LOW & Attr45=LOW,Attr41=LOW & Attr56=LOW,True,0.5682501503307276,0.09270223062165339,True
"frozenset({'Attr56=LOW', 'Attr24=LOW'})","frozenset({'Attr41=LOW', 'Attr45=LOW'})",0.35244648318042815,0.37920489296636084,0.2652905198776758,0.7527114967462039,1.984973059967812,1.0,0.13164108894687127,2.510408283706207,0.7662916072661946,0.5688524590163934,0.6016584208670378,0.7261541354698762,9.025632350892554,Attr24=LOW & Attr56=LOW,Attr41=LOW & Attr45=LOW,True,0.6492614221916867,0.10345007455451716,True
"frozenset({'Attr41=LOW', 'Attr45=LOW', 'Attr24=LOW'})",frozenset({'Attr57=LOW'}),0.3333333333333333,0.43425076452599387,0.22324159021406728,0.6697247706422019,1.5422535211267607,1.0,0.07849133537206934,1.7129629629629635,0.5273972602739727,0.4101123595505619,0.4162162162162164,0.5919046388422278,8.030552983755577,Attr24=LOW & Attr41=LOW & Attr45=LOW,Attr57=LOW,True,0.6988188976377953,-0.029094126995593328,True
"frozenset({'Attr41=LOW', 'Attr57=LOW', 'Attr24=LOW'})",frozenset({'Attr45=LOW'}),0.2484709480122324,0.4709480122324159,0.22324159021406728,0.8984615384615385,1.907772227772228,1.0,0.10622469115020249,5.210360485589847,0.6331470616926101,0.44992295839753466,0.8080746998666075,0.6862437562437562,10.773295695130559,Attr24=LOW & Attr41=LOW & Attr57=LOW,Attr45=LOW,True,0.9038828771483132,-0.005421338686774635,True
"frozenset({'Attr41=LOW', 'Attr45=LOW', 'Attr57=LOW'})",frozenset({'Attr24=LOW'}),0.26376146788990823,0.4877675840978593,0.22324159021406728,0.846376811594203,1.7352051247103724,1.0,0.09458729624330164,3.334343084646012,0.5754918277642642,0.422575976845152,0.7000908500973395,0.652028531188951,10.148756814253424,Attr41=LOW & Attr45=LOW & Attr57=LOW,Attr24=LOW,True,0.7509254362771021,0.0954513753171009,True
"frozenset({'Attr45=LOW', 'Attr57=LOW', 'Attr24=LOW'})",frozenset({'Attr41=LOW'}),0.2790519877675841,0.5160550458715596,0.22324159021406728,0.7999999999999999,1.5502222222222222,1.0,0.07923540386611677,2.419724770642201,0.49231177094379636,0.3903743315508022,0.5867298578199052,0.6162962962962963,9.592660550458715,Attr24=LOW & Attr45=LOW & Attr57=LOW,Attr41=LOW,True,0.5777054515866559,0.22229454841334406,True
"frozenset({'Attr41=LOW', 'Attr57=LOW'})","frozenset({'Attr45=LOW', 'Attr24=LOW'})",0.3012232415902141,0.4013761467889908,0.22324159021406728,0.7411167512690355,1.8464394488759972,1.0,0.10233776618129788,2.3123313545601727,0.656027996762687,0.46570972886762363,0.5675360289398448,0.6486536137297558,8.886601778978251,Attr41=LOW & Attr57=LOW,Attr24=LOW & Attr45=LOW,True,0.6507791017415215,0.090337649527514,True
"frozenset({'Attr57=LOW', 'Attr24=LOW'})","frozenset({'Attr41=LOW', 'Attr45=LOW'})",0.31422018348623854,0.37920489296636084,0.22324159021406728,0.7104622871046229,1.8735578055097717,1.0,0.10408775916729793,2.144090663788451,0.6798918770330326,0.4747967479674798,0.5336018122325699,0.6495859822619889,8.519029442621488,Attr24=LOW & Attr57=LOW,Attr41=LOW & Attr45=LOW,True,0.4966771598461,0.2137851272585229,True
"frozenset({'Attr45=LOW', 'Attr57=LOW'})","frozenset({'Attr41=LOW', 'Attr24=LOW'})",0.34327217125382264,0.38073394495412843,0.22324159021406728,0.6503340757238307,1.7081063675637964,1.0,0.09254622225963022,1.7710220300356452,0.6312453155150143,0.4458015267175573,0.4353542852429267,0.6183397286249676,7.798042541018778,Attr45=LOW & Attr57=LOW,Attr24=LOW & Attr41=LOW,True,0.3930251868253529,0.2573088888984778,True
"frozenset({'Attr41=LOW', 'Attr45=LOW', 'Attr58=HIGH'})",frozenset({'Attr24=LOW'}),0.3012232415902141,0.4877675840978593,0.2706422018348624,0.898477157360406,1.8420189997294845,1.0,0.12371526901027785,5.045489296636083,0.6541680574614596,0.5221238938053098,0.8018031669065836,0.7266680457648425,10.773482978624319,Attr41=LOW & Attr45=LOW & Attr58=HIGH,Attr24=LOW,True,0.8034825870646766,0.09499457029572944,True
"frozenset({'Attr41=LOW', 'Attr45=LOW', 'Attr24=LOW'})",frozenset({'Attr58=HIGH'}),0.3333333333333333,0.42201834862385323,0.2706422018348624,0.8119266055045872,1.9239130434782608,1.0,0.12996941896024464,3.073170731707317,0.7203389830508473,0.558359621451104,0.6746031746031746,0.726615476665337,9.735670398114637,Attr24=LOW & Attr41=LOW & Attr45=LOW,Attr58=HIGH,True,0.9537401574803149,-0.14181355197572776,True
"frozenset({'Attr41=LOW', 'Attr58=HIGH', 'Attr24=LOW'})",frozenset({'Attr45=LOW'}),0.30504587155963303,0.4709480122324159,0.2706422018348624,0.8872180451127819,1.8838980568303876,1.0,0.12698145498414834,4.690927624872577,0.6751319199716581,0.5355521936459908,0.7868225476987265,0.7309466848940533,10.638476926260605,Attr24=LOW & Attr41=LOW & Attr58=HIGH,Attr45=LOW,True,0.9081537019681349,-0.020935656855353035,True
"frozenset({'Attr45=LOW', 'Attr58=HIGH', 'Attr24=LOW'})",frozenset({'Attr41=LOW'}),0.3081039755351682,0.5160550458715596,0.2706422018348624,0.878411910669975,1.7021670802315962,1.0,0.11164359060685125,3.9802003370155354,0.5962075100664855,0.48895027624309395,0.7487563651758726,0.7014281775572098,10.532884103171169,Attr24=LOW & Attr45=LOW & Attr58=HIGH,Attr41=LOW,True,0.7067833698030634,0.1716285408669116,True
"frozenset({'Attr41=LOW', 'Attr45=LOW'})","frozenset({'Attr58=HIGH', 'Attr24=LOW'})",0.37920489296636084,0.34785932721712537,0.2706422018348624,0.7137096774193549,2.051719248493442,1.0,0.13873224289014205,2.2778998147908864,0.8257215218056831,0.5929648241206029,0.560999130204591,0.7458658277206665,8.557968333826576,Attr41=LOW & Attr45=LOW,Attr24=LOW & Attr58=HIGH,True,0.7623918174665617,-0.048682140047206834,True
"frozenset({'Attr41=LOW', 'Attr58=HIGH'})","frozenset({'Attr45=LOW', 'Attr24=LOW'})",0.34785932721712537,0.4013761467889908,0.2706422018348624,0.778021978021978,1.9383861852433282,1.0,0.13101976545184188,2.696770823871378,0.742335128261172,0.5654952076677315,0.6291861395309671,0.7261538461538461,9.329125919951608,Attr41=LOW & Attr58=HIGH,Attr24=LOW & Attr45=LOW,True,0.707041225829989,0.07098075219198907,True
"frozenset({'Attr41=LOW', 'Attr24=LOW'})","frozenset({'Attr45=LOW', 'Attr58=HIGH'})",0.38073394495412843,0.3463302752293578,0.2706422018348624,0.7108433734939759,2.052501396313732,1.0,0.13878250988973992,2.2606077981651373,0.8280602636534841,0.5929648241206029,0.5576410906785034,0.74615016356818,8.523598983088316,Attr24=LOW & Attr41=LOW,Attr45=LOW & Attr58=HIGH,True,0.8353448275862068,-0.1245014540922309,True
"frozenset({'Attr45=LOW', 'Attr58=HIGH'})","frozenset({'Attr41=LOW', 'Attr24=LOW'})",0.3463302752293578,0.38073394495412843,0.2706422018348624,0.7814569536423841,2.052501396313732,1.0,0.13878250988973992,2.8336113427856544,0.784478144513827,0.5929648241206029,0.647093451066961,0.74615016356818,9.37031411385868,Attr45=LOW & Attr58=HIGH,Attr24=LOW & Attr41=LOW,True,0.5327102803738317,0.24874667326855238,True
"frozenset({'Attr45=LOW', 'Attr24=LOW'})","frozenset({'Attr41=LOW', 'Attr58=HIGH'})",0.4013761467889908,0.34785932721712537,0.2706422018348624,0.6742857142857143,1.9383861852433282,1.0,0.13101976545184188,2.002186276087773,0.8086996991146612,0.5654952076677315,0.5005459721989616,0.7261538461538461,8.08524246395806,Attr24=LOW & Attr45=LOW,Attr41=LOW & Attr58=HIGH,True,0.5826819001803968,0.09160381410531748,True
"frozenset({'Attr58=HIGH', 'Attr24=LOW'})","frozenset({'Attr41=LOW', 'Attr45=LOW'})",0.34785932721712537,0.37920489296636084,0.2706422018348624,0.778021978021978,2.051719248493442,1.0,0.13873224289014205,2.7966512247555033,0.7860326796086924,0.5929648241206029,0.6424294916905755,0.7458658277206665,9.329125919951608,Attr24=LOW & Attr58=HIGH,Attr41=LOW & Attr45=LOW,True,0.6243556701030928,0.15366630791888525,True
frozenset({'Attr58=HIGH'}),"frozenset({'Attr41=LOW', 'Attr45=LOW', 'Attr24=LOW'})",0.42201834862385323,0.3333333333333333,0.2706422018348624,0.6413043478260869,1.9239130434782608,1.0,0.12996941896024464,1.8585858585858586,0.8308671867993902,0.558359621451104,0.4619565217391304,0.726615476665337,7.689768647786198,Attr58=HIGH,Attr24=LOW & Attr41=LOW & Attr45=LOW,True,0.41920830629461386,0.22209604153147305,True
"frozenset({'Attr41=LOW', 'Attr45=LOW', 'retained_earnings_to_assets=LOW'})",frozenset({'Attr24=LOW'}),0.2392966360856269,0.4877675840978593,0.22324159021406728,0.9329073482428115,1.912606287620059,1.0,0.10652044814783643,7.634702198922385,0.627252701865492,0.44309559939301973,0.8690191216441753,0.6952937995132553,11.186329395902336,Attr41=LOW & Attr45=LOW & retained_earnings_to_assets=LOW,Attr24=LOW,True,0.9255181347150259,0.007389213527785654,True
"frozenset({'Attr41=LOW', 'Attr45=LOW', 'Attr24=LOW'})",frozenset({'retained_earnings_to_assets=LOW'}),0.3333333333333333,0.4487767584097859,0.22324159021406728,0.6697247706422019,1.4923339011925045,1.0,0.07364933741080532,1.668981481481482,0.49486301369863017,0.3994528043775651,0.4008321775312068,0.5835847021865184,8.030552983755577,Attr24=LOW & Attr41=LOW & Attr45=LOW,retained_earnings_to_assets=LOW,True,0.703248031496063,-0.03352326085386104,True
"frozenset({'Attr41=LOW', 'retained_earnings_to_assets=LOW', 'Attr24=LOW'})",frozenset({'Attr45=LOW'}),0.2545871559633027,0.4709480122324159,0.22324159021406728,0.876876876876877,1.8619398619398622,1.0,0.10334427517324582,4.296934437234285,0.621032665964173,0.44444444444444453,0.7672759464666982,0.6754514254514254,10.514477780532827,Attr24=LOW & Attr41=LOW & retained_earnings_to_assets=LOW,Attr45=LOW,True,0.8686930091185411,0.008183867758335905,True
"frozenset({'Attr45=LOW', 'retained_earnings_to_assets=LOW', 'Attr24=LOW'})",frozenset({'Attr41=LOW'}),0.2706422018348624,0.5160550458715596,0.22324159021406728,0.824858757062147,1.598392969240427,1.0,0.0835753163313975,2.7631695767978703,0.5132893943310074,0.3962008141112619,0.6380967681473748,0.6287256748273697,9.890737573213084,Attr24=LOW & Attr45=LOW & retained_earnings_to_assets=LOW,Attr41=LOW,True,0.616213885295386,0.20864487176676094,True
"frozenset({'Attr41=LOW', 'retained_earnings_to_assets=LOW'})","frozenset({'Attr45=LOW', 'Attr24=LOW'})",0.2897553516819572,0.4013761467889908,0.22324159021406728,0.7704485488126649,1.9195175273275538,1.0,0.10694070364447437,2.6077981651376145,0.6744658418980493,0.477124183006536,0.6165347405452947,0.6633195125015705,9.238314250441771,Attr41=LOW & retained_earnings_to_assets=LOW,Attr24=LOW & Attr45=LOW,True,0.7407983411093831,0.02965020770328175,True
"frozenset({'Attr45=LOW', 'retained_earnings_to_assets=LOW'})","frozenset({'Attr41=LOW', 'Attr24=LOW'})",0.29204892966360857,0.38073394495412843,0.22324159021406728,0.7643979057591623,2.007695704283101,1.0,0.11204864910361081,2.628440366972477,0.7089706796059057,0.49659863945578236,0.6195462478184992,0.6753716436426334,9.165762044286469,Attr45=LOW & retained_earnings_to_assets=LOW,Attr24=LOW & Attr41=LOW,True,0.5560311284046693,0.20836677735449305,True
"frozenset({'retained_earnings_to_assets=LOW', 'Attr24=LOW'})","frozenset({'Attr41=LOW', 'Attr45=LOW'})",0.3287461773700306,0.37920489296636084,0.22324159021406728,0.6790697674418604,1.7907726931732932,1.0,0.09857943121136456,1.9343615653946724,0.6578462882641122,0.46056782334384866,0.4830335662733417,0.6338897224306077,8.142607211435886,Attr24=LOW & retained_earnings_to_assets=LOW,Attr41=LOW & Attr45=LOW,True,0.43740434649525556,0.24166542094660487,True
"frozenset({'Attr41=LOW', 'working_capital_to_assets=LOW', 'Attr45=LOW'})",frozenset({'Attr24=LOW'}),0.21941896024464833,0.4877675840978593,0.20412844036697247,0.9303135888501741,1.9072886743197928,1.0,0.09710298422317612,7.35053516819571,0.6094120840624049,0.405775075987842,0.8639554839045189,0.6744044433279084,11.155228079148419,Attr41=LOW & Attr45=LOW & working_capital_to_assets=LOW,Attr24=LOW,True,0.8968386023294509,0.03347498652072323,True
"frozenset({'Attr41=LOW', 'working_capital_to_assets=LOW', 'Attr24=LOW'})",frozenset({'Attr45=LOW'}),0.22782874617737003,0.4709480122324159,0.20412844036697247,0.8959731543624161,1.9024884511461693,1.0,0.09683294522533643,5.0857255598303235,0.6143360403456075,0.4126738794435858,0.8033712224075726,0.6647073564019873,10.743457915153007,Attr24=LOW & Attr41=LOW & working_capital_to_assets=LOW,Attr45=LOW,True,0.8968386023294509,-0.0008654479670348048,True
"frozenset({'Attr41=LOW', 'Attr45=LOW', 'Attr24=LOW'})",frozenset({'working_capital_to_assets=LOW'}),0.3333333333333333,0.4648318042813456,0.20412844036697247,0.6123853211009175,1.317434210526316,1.0,0.04918450560652396,1.3806706114398426,0.3614232209737827,0.3436293436293436,0.27571428571428575,0.5257650289715113,7.3430056392559555,Attr24=LOW & Attr41=LOW & Attr45=LOW,working_capital_to_assets=LOW,True,0.5305118110236221,0.08187351007729537,True
"frozenset({'Attr45=LOW', 'working_capital_to_assets=LOW', 'Attr24=LOW'})",frozenset({'Attr41=LOW'}),0.24694189602446484,0.5160550458715596,0.20412844036697247,0.826625386996904,1.6018163054695564,1.0,0.07669282888645737,2.7913253604193975,0.4989106256772943,0.3652530779753762,0.6417472451689581,0.6110904712762298,9.911920924816087,Attr24=LOW & Attr45=LOW & working_capital_to_assets=LOW,Attr41=LOW,True,0.6125,0.21412538699690398,True
"frozenset({'Attr41=LOW', 'working_capital_to_assets=LOW'})","frozenset({'Attr45=LOW', 'Attr24=LOW'})",0.2545871559633027,0.4013761467889908,0.20412844036697247,0.8018018018018018,1.9976319176319177,1.0,0.10194322868445418,3.0203294412010013,0.6699740708729474,0.4517766497461929,0.6689102895999448,0.6551866151866153,9.614265641788577,Attr41=LOW & working_capital_to_assets=LOW,Attr24=LOW & Attr45=LOW,True,0.7358361774744027,0.06596562432739916,True
"frozenset({'Attr45=LOW', 'working_capital_to_assets=LOW'})","frozenset({'Attr41=LOW', 'Attr24=LOW'})",0.2698776758409786,0.38073394495412843,0.20412844036697247,0.7563739376770537,1.9866207037782857,1.0,0.10137684818898521,2.5418711329208437,0.6802047179245838,0.4571917808219178,0.6065890252859091,0.6462592579951534,9.069548041687241,Attr45=LOW & working_capital_to_assets=LOW,Attr24=LOW & Attr41=LOW,True,0.5006967022758941,0.2556772354011596,True
"frozenset({'working_capital_to_assets=LOW', 'Attr24=LOW'})","frozenset({'Attr41=LOW', 'Attr45=LOW'})",0.2889908256880734,0.37920489296636084,0.20412844036697247,0.7063492063492064,1.8627112135176653,1.0,0.09454170524366637,2.114059013141582,0.6513954331279449,0.43986820428336076,0.5269763077644852,0.6223278289810548,8.469710208242319,Attr24=LOW & working_capital_to_assets=LOW,Attr41=LOW & Attr45=LOW,True,0.47053688345700573,0.23581232289220067,True
"frozenset({'Attr41=LOW', 'working_capital_to_assets=LOW', 'Attr55=LOW'})",frozenset({'Attr24=LOW'}),0.23623853211009174,0.4877675840978593,0.21253822629969418,0.8996763754045307,1.8444775846851509,1.0,0.09730872822153017,5.105800532701982,0.5994555706785922,0.4155455904334828,0.8041443269091435,0.6677065262602591,10.78786259315341,Attr41=LOW & Attr55=LOW & working_capital_to_assets=LOW,Attr24=LOW,True,0.8237082066869301,0.07596816871760059,True
"frozenset({'Attr41=LOW', 'working_capital_to_assets=LOW', 'Attr24=LOW'})",frozenset({'Attr55=LOW'}),0.22782874617737003,0.463302752293578,0.21253822629969418,0.9328859060402684,2.0135557179879062,1.0,0.10698454114412366,7.996788990825687,0.6518840373245957,0.4440894568690096,0.8749498078357139,0.6958158903138636,11.186072286189274,Attr24=LOW & Attr41=LOW & working_capital_to_assets=LOW,Attr55=LOW,True,0.9018302828618968,0.031055623178371627,True
"frozenset({'Attr41=LOW', 'Attr55=LOW', 'Attr24=LOW'})",frozenset({'working_capital_to_assets=LOW'}),0.21788990825688073,0.4648318042813456,0.21253822629969418,0.975438596491228,2.0984764542936287,1.0,0.11125606710995145,21.788990825688007,0.6692968206080296,0.45203252032520325,0.9541052631578946,0.7163377192982456,11.696314179945276,Attr24=LOW & Attr41=LOW & Attr55=LOW,working_capital_to_assets=LOW,True,0.9730700179533213,0.0023685785379067292,True
"frozenset({'working_capital_to_assets=LOW', 'Attr55=LOW', 'Attr24=LOW'})",frozenset({'Attr41=LOW'}),0.27293577981651373,0.5160550458715596,0.21253822629969418,0.7787114845938375,1.508969810146281,1.0,0.07168833992649329,2.186941121820927,0.4639153030887594,0.36870026525198946,0.5427403188763658,0.5952816682228447,9.337393673065558,Attr24=LOW & Attr55=LOW & working_capital_to_assets=LOW,Attr41=LOW,True,0.5096379877762106,0.26907349681762693,True
"frozenset({'Attr41=LOW', 'working_capital_to_assets=LOW'})","frozenset({'Attr55=LOW', 'Attr24=LOW'})",0.2545871559633027,0.28134556574923547,0.21253822629969418,0.8348348348348349,2.9672933803368586,1.0,0.14091125887270994,4.351125938281903,0.8894299944659657,0.6572104018912529,0.7701744297488979,0.7951348087217653,10.010358982836047,Attr41=LOW & working_capital_to_assets=LOW,Attr24=LOW & Attr55=LOW,True,0.7399317406143344,0.09490309422050047,True
"frozenset({'Attr41=LOW', 'Attr55=LOW'})","frozenset({'working_capital_to_assets=LOW', 'Attr24=LOW'})",0.2415902140672783,0.2889908256880734,0.21253822629969418,0.8797468354430379,3.0442033353425755,1.0,0.14272087085823304,5.912602607436018,0.8854142492457647,0.6682692307692308,0.8308697427521434,0.8075982854463867,10.548890953431656,Attr41=LOW & Attr55=LOW,Attr24=LOW & working_capital_to_assets=LOW,True,0.797645327446652,0.08210150799638594,True
"frozenset({'working_capital_to_assets=LOW', 'Attr24=LOW'})","frozenset({'Attr41=LOW', 'Attr55=LOW'})",0.2889908256880734,0.2415902140672783,0.21253822629969418,0.7354497354497355,3.044203335342576,1.0,0.14272087085823304,2.8667889908256883,0.9444418658621488,0.6682692307692308,0.6511776753712237,0.8075982854463867,8.818649580117471,Attr24=LOW & working_capital_to_assets=LOW,Attr41=LOW & Attr55=LOW,True,0.4731558271497163,0.26229390830001914,True
"frozenset({'Attr55=LOW', 'Attr24=LOW'})","frozenset({'Attr41=LOW', 'working_capital_to_assets=LOW'})",0.28134556574923547,0.2545871559633027,0.21253822629969418,0.7554347826086957,2.967293380336859,1.0,0.14091125887270994,3.047910295616718,0.9225470687279963,0.6572104018912529,0.6719063545150502,0.7951348087217653,9.058286796968488,Attr24=LOW & Attr55=LOW,Attr41=LOW & working_capital_to_assets=LOW,True,0.4927272727272727,0.262707509881423,True
"frozenset({'Attr41=LOW', 'Attr56=LOW', 'Attr24=LOW'})",frozenset({'Attr58=HIGH'}),0.30275229357798167,0.42201834862385323,0.2889908256880734,0.9545454545454545,2.261857707509881,1.0,0.16122380271020956,12.71559633027521,0.8001253132832079,0.663157894736842,0.9213564213564213,0.8196640316205532,11.445788156797331,Attr24=LOW & Attr41=LOW & Attr56=LOW,Attr58=HIGH,True,0.9880439980870397,-0.03349854354158521,True
"frozenset({'Attr41=LOW', 'Attr56=LOW', 'Attr58=HIGH'})",frozenset({'Attr24=LOW'}),0.32492354740061163,0.4877675840978593,0.2889908256880734,0.8894117647058822,1.8234335238797712,1.0,0.13050365195597077,4.631888867200204,0.668937664407653,0.5518248175182482,0.7841053555750656,0.7409441268670477,10.664781435509983,Attr41=LOW & Attr56=LOW & Attr58=HIGH,Attr24=LOW,True,0.7858501331304678,0.10356163157541443,True
"frozenset({'Attr41=LOW', 'Attr58=HIGH', 'Attr24=LOW'})",frozenset({'Attr56=LOW'}),0.30504587155963303,0.44954128440366975,0.2889908256880734,0.9473684210526315,2.107411385606874,1.0,0.15186011278511907,10.458715596330265,0.756142280894756,0.6206896551724136,0.9043859649122805,0.7951127819548871,11.359729599227427,Attr24=LOW & Attr41=LOW & Attr58=HIGH,Attr56=LOW,True,0.9681349578256795,-0.02076653677304796,True
"frozenset({'Attr56=LOW', 'Attr24=LOW', 'Attr58=HIGH'})",frozenset({'Attr41=LOW'}),0.327217125382263,0.5160550458715596,0.2889908256880734,0.8831775700934579,1.7114018691588786,1.0,0.12012877703896979,4.1425688073394475,0.617857142857143,0.5213793103448277,0.758603888913496,0.721588785046729,10.590028294606876,Attr24=LOW & Attr56=LOW & Attr58=HIGH,Attr41=LOW,True,0.7397064088793412,0.14347116121411663,True
"frozenset({'Attr41=LOW', 'Attr56=LOW'})","frozenset({'Attr58=HIGH', 'Attr24=LOW'})",0.34938837920489296,0.34785932721712537,0.2889908256880734,0.8271334792122538,2.3777815182629185,1.0,0.16745281916037744,3.7725099678705525,0.8906079993036514,0.7078651685393257,0.7349244909843234,0.8289513549907424,9.918013370003814,Attr41=LOW & Attr56=LOW,Attr24=LOW & Attr58=HIGH,True,0.7394416607015032,0.08769181851075059,True
"frozenset({'Attr41=LOW', 'Attr24=LOW'})","frozenset({'Attr56=LOW', 'Attr58=HIGH'})",0.38073394495412843,0.38837920489296635,0.2889908256880734,0.7590361445783133,1.9543686557252633,1.0,0.14112167887102656,2.5382262996941893,0.7885557515187145,0.6019108280254777,0.6060240963855422,0.7515653163836449,9.10147010058583,Attr24=LOW & Attr41=LOW,Attr56=LOW & Attr58=HIGH,True,0.8905172413793103,-0.13148109680099707,True
"frozenset({'Attr41=LOW', 'Attr58=HIGH'})","frozenset({'Attr56=LOW', 'Attr24=LOW'})",0.34785932721712537,0.35244648318042815,0.2889908256880734,0.8307692307692308,2.357150008343067,1.0,0.16638902916888776,3.82645259938838,0.8828752550909642,0.7026022304832714,0.7386613386613388,0.8253629234106458,9.961609033168667,Attr41=LOW & Attr58=HIGH,Attr24=LOW & Attr56=LOW,True,0.7537395111273257,0.07702971964190508,True
"frozenset({'Attr56=LOW', 'Attr24=LOW'})","frozenset({'Attr41=LOW', 'Attr58=HIGH'})",0.35244648318042815,0.34785932721712537,0.2889908256880734,0.8199566160520607,2.357150008343067,1.0,0.16638902916888776,3.6221307247337977,0.8891293891293891,0.7026022304832714,0.7239194065604869,0.8253629234106458,9.831956854862783,Attr24=LOW & Attr56=LOW,Attr41=LOW & Attr58=HIGH,True,0.7097217451047749,0.11023487094728579,True
"frozenset({'Attr56=LOW', 'Attr58=HIGH'})","frozenset({'Attr41=LOW', 'Attr24=LOW'})",0.38837920489296635,0.38073394495412843,0.2889908256880734,0.7440944881889764,1.9543686557252633,1.0,0.14112167887102656,2.4199011997177133,0.7984126984126985,0.6019108280254777,0.5867599883347916,0.7515653163836449,8.922307303330204,Attr56=LOW & Attr58=HIGH,Attr24=LOW & Attr41=LOW,True,0.5230379746835443,0.2210565135054321,True
"frozenset({'Attr58=HIGH', 'Attr24=LOW'})","frozenset({'Attr41=LOW', 'Attr56=LOW'})",0.34785932721712537,0.34938837920489296,0.2889908256880734,0.8307692307692308,2.377781518262919,1.0,0.16745281916037744,3.84452321378927,0.8885198211106767,0.7078651685393257,0.7398897224984182,0.8289513549907424,9.961609033168667,Attr24=LOW & Attr58=HIGH,Attr41=LOW & Attr56=LOW,True,0.6655927835051547,0.1651764472640761,True
frozenset({'Attr56=LOW'}),"frozenset({'Attr41=LOW', 'Attr58=HIGH', 'Attr24=LOW'})",0.44954128440366975,0.30504587155963303,0.2889908256880734,0.6428571428571428,2.107411385606874,1.0,0.15186011278511907,1.9458715596330272,0.9546296296296295,0.6206896551724136,0.486091466289486,0.7951127819548871,7.708387942332895,Attr56=LOW,Attr24=LOW & Attr41=LOW & Attr58=HIGH,True,0.450305143853531,0.1925519990036118,True
frozenset({'Attr58=HIGH'}),"frozenset({'Attr41=LOW', 'Attr56=LOW', 'Attr24=LOW'})",0.42201834862385323,0.30275229357798167,0.2889908256880734,0.6847826086956521,2.261857707509881,1.0,0.16122380271020956,2.2119582410629546,0.965230536659108,0.663157894736842,0.547911899313501,0.8196640316205532,8.211108895093737,Attr58=HIGH,Attr24=LOW & Attr41=LOW & Attr56=LOW,True,0.44689595500757084,0.23788665368808126,True
"frozenset({'Attr41=LOW', 'retained_earnings_to_assets=LOW', 'Attr24=LOW'})",frozenset({'Attr56=LOW'}),0.2545871559633027,0.44954128440366975,0.2209480122324159,0.867867867867868,1.9305632162775022,1.0,0.1065005751479954,4.165971643035866,0.6466435986159169,0.45727848101265817,0.75995995995996,0.6796822332536618,10.406452323883517,Attr24=LOW & Attr41=LOW & retained_earnings_to_assets=LOW,Attr56=LOW,True,0.9106382978723404,-0.04277043000447245,True
"frozenset({'Attr41=LOW', 'retained_earnings_to_assets=LOW', 'Attr56=LOW'})",frozenset({'Attr24=LOW'}),0.23547400611620795,0.4877675840978593,0.2209480122324159,0.9383116883116883,1.923686031836502,1.0,0.1060914251512686,8.303557057782072,0.6280553633217993,0.4398782343987824,0.879569684047296,0.6956448723690103,11.251131895627308,Attr41=LOW & Attr56=LOW & retained_earnings_to_assets=LOW,Attr24=LOW,True,0.9051359516616314,0.03317573665005691,True
"frozenset({'Attr41=LOW', 'Attr56=LOW', 'Attr24=LOW'})",frozenset({'retained_earnings_to_assets=LOW'}),0.30275229357798167,0.4487767584097859,0.2209480122324159,0.7297979797979797,1.6261937948479683,1.0,0.08507981931936143,2.0400411557918194,0.5522673465671097,0.41642651296829974,0.5098138107846844,0.611065940495242,8.750880363265683,Attr24=LOW & Attr41=LOW & Attr56=LOW,retained_earnings_to_assets=LOW,True,0.7164036346245815,0.013394345173398214,True
"frozenset({'retained_earnings_to_assets=LOW', 'Attr24=LOW', 'Attr56=LOW'})",frozenset({'Attr41=LOW'}),0.25382262996941896,0.5160550458715596,0.2209480122324159,0.8704819277108433,1.6868005354752342,1.0,0.0899615632803075,3.736505227224236,0.5456633955414374,0.40250696378830086,0.7323702392508421,0.6493150379294957,10.437797059798827,Attr24=LOW & Attr56=LOW & retained_earnings_to_assets=LOW,Attr41=LOW,True,0.7254237288135593,0.145058198897284,True
"frozenset({'Attr41=LOW', 'retained_earnings_to_assets=LOW'})","frozenset({'Attr56=LOW', 'Attr24=LOW'})",0.2897553516819572,0.35244648318042815,0.2209480122324159,0.7625329815303429,2.163542602693467,1.0,0.11882475754940192,2.726919809717973,0.757196971107825,0.5245009074410163,0.6332858793880619,0.6947155146263428,9.14340006293723,Attr41=LOW & retained_earnings_to_assets=LOW,Attr24=LOW & Attr56=LOW,True,0.7765681700362882,-0.014035188505945317,True
"frozenset({'Attr41=LOW', 'Attr56=LOW'})","frozenset({'retained_earnings_to_assets=LOW', 'Attr24=LOW'})",0.34938837920489296,0.3287461773700306,0.2209480122324159,0.6323851203501094,1.9236272963207979,1.0,0.10608791815129665,1.825970219892238,0.7379960071399818,0.48327759197324416,0.45234594238945686,0.6522390718029616,7.582819745849477,Attr41=LOW & Attr56=LOW,Attr24=LOW & retained_earnings_to_assets=LOW,True,0.5361488904795991,0.09623622987051028,True
